ApsimVersion = 7.5
Title = KSAS8101_3-DRYLAND  - 180 KG N_HA SP
           Date        biomass          yield            esw            lai
   (dd/mm/yyyy)        (kg/ha)        (kg/ha)           (mm)      (m^2/m^2)
     23/06/1982         9032.5         2778.8        159.145          2.438
     24/06/1982         9036.6         2820.5        162.290          2.438
     25/06/1982         9042.1         2868.8        162.182          2.438
     26/06/1982         9047.3         2910.4        159.239          2.438
     27/06/1982         9049.4         2936.3        165.498          2.438
     28/06/1982         9053.2         2965.4        166.197          2.438
     29/06/1982         9058.0         2993.2        161.372          2.293
     30/06/1982         9060.7         2993.2        157.259          2.293
     01/07/1982         9060.8         2993.2        184.050          2.293
     02/07/1982         9060.8         2993.2        174.045          2.068
     03/07/1982         9060.8         2993.2        165.027          0.000
     04/07/1982            0.0            0.0        157.772          0.000
     05/07/1982            0.0            0.0        152.227          0.000
     06/07/1982            0.0            0.0        148.135          0.000
     07/07/1982            0.0            0.0        144.721          0.000
     08/07/1982            0.0            0.0        142.415          0.000
     09/07/1982            0.0            0.0        140.765          0.000
     10/07/1982            0.0            0.0        170.855          0.000
     11/07/1982            0.0            0.0        165.978          0.000
     12/07/1982            0.0            0.0        160.358          0.000
     13/07/1982            0.0            0.0        155.581          0.000
     14/07/1982            0.0            0.0        157.037          0.000
     15/07/1982            0.0            0.0        153.404          0.000
     16/07/1982            0.0            0.0        159.577          0.000
     17/07/1982            0.0            0.0        155.630          0.000
     18/07/1982            0.0            0.0        152.464          0.000
     19/07/1982            0.0            0.0        149.407          0.000
     20/07/1982            0.0            0.0        146.090          0.000
     21/07/1982            0.0            0.0        143.284          0.000
     22/07/1982            0.0            0.0        148.496          0.000
     23/07/1982            0.0            0.0        146.222          0.000
     24/07/1982            0.0            0.0        144.088          0.000
     25/07/1982            0.0            0.0        142.580          0.000
     26/07/1982            0.0            0.0        141.424          0.000
     27/07/1982            0.0            0.0        140.464          0.000
     28/07/1982            0.0            0.0        139.629          0.000
     29/07/1982            0.0            0.0        138.881          0.000
     30/07/1982            0.0            0.0        138.197          0.000
     31/07/1982            0.0            0.0        137.562          0.000
