!,"ID for suite of sites or experiments","Name of experiment, field test or survey",Field Overlay (DOME) ID,Seaonal Strategy (DOME) ID,Rotational Analysis (DOME) ID,,Treatment Name,4-character Climate ID code,Climate replication number for multiple realizations of weather data (ask Alex),Region ID,Regional stratum identification number,RAP ID,"Management regimen ID, for multiple management regimens per RAP",Names of institutions involved in collection of field or survey data,"Crop rotation indicator (=1 to indicate that this is a continuous, multi-year simulation, =0 for single year simulations)",Weather station ID,Soil ID,Site Latitude,Site Longitude,Crop type (common name) ,Crop model-specific cultivar ID,Cultivar name,Start of simulation date,Planting date,"Observed harvested yield, dry weight",Observed total above-ground biomass at harvest,Observed harvest date,Total number of irrigation events,Total amount of irrigation,Type of irrigation application,Total number of fertilizer applications,Total N applied,Total P applied,Total K applied,Manure and applied oganic matter,Total number of tillage applications,"Tillage type (hand, animal or mechanized)",Experiment ID,Weather ID,Soil ID,DOME ID for Overlay,DOME ID for Seasonal  ,DOME ID for Rotational ,"Short name of crop model used for simulations (e.g., DSSAT, APSIM, Aquacrop, STICS, etc.)",Model name and version number of the crop model used to generate simulated outputs,"Simulated harvest yield, dry matter","Simulated above-ground biomass at harvest, dry matter",Simulated anthesis date,Simulated maturity date,Simulated harvest date,"Simulated leaf area index, maximum",Total precipitation from planting to harvest,"Simulated evapotranspiration, planting to harvest",Simulated N uptake during season,Simulated N leached up to harvest maturity,"Transpiration, cumulative from planting to harvest","Evaporation,soil, cumulative from planting to harvest"
!,text,text,text,text,text,number,text,code,number,code,number,code,code,text,number,text,text,decimal degrees,decimal degrees,text,text,text,yyyy-mm-dd,yyyy-mm-dd,kg/ha,kg/ha,yyyy-mm-dd,number,mm,text,number,kg[N]/ha,kg[P]/ha,kg[K]/ha,kg/ha,#,text,text,text,text,text,text,text,text,text,kg/ha,kg/ha,yyyy-mm-dd,yyyy-mm-dd,yyyy-mm-dd,m2/m2,mm,mm,kg/ha,kg/ha,mm,mm
#,SUITE_ID,EXNAME,FIELD_OVERLAY,SEASONAL_STRATEGY,ROTATIONAL_ANALYSIS,RUN#,TRT_NAME,CLIM_ID,CLIM_REP,REG_ID,STRATUM,RAP_ID,MAN_ID,INSTITUTION,ROTATION,WST_ID,SOIL_ID,FL_LAT,FL_LONG,CRID_text,CUL_ID,CUL_NAME,SDAT,PDATE,HWAH,CWAH,HDATE,IR#C,IR_TOT,IROP_text,FE_#,FEN_TOT,FEP_TOT,FEK_TOT,OM_TOT,TI_#,TIIMP_text,EID,WID,SID,DOID,DSID,DRID,CROP_MODEL,MODEL_VER,HWAH_S,CWAH_S,ADAT_S,MDAT_S,HADAT_S,LAIX_S,PRCP_S,ETCP_S,NUCM_S,NLCM_S,EPCP_S,ESCP_S
*,,"MACH0078_1__15","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",15,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230107,-1.6706,37.2908,"Maize",990003,"SHORT SEASON",1995-01-31,1995-03-02,2207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4352,,"","0be3efa59e3fbbef37381bee03322f1328330a1db6a02f7749d10f0ed295efa5","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7f9d9b03ade5d4007a4dfc342aad2bf52f8cf866d4a7bd03f69e2c06e1e203c3","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3310","7861","1995-04-30","1995-07-18","1995-07-18","1.3","258.8","344.6","90","6","",""
*,,"MACH0078_1__16","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",16,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230107,-1.6706,37.2908,"Maize",990003,"SHORT SEASON",1996-02-27,1996-03-28,2207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4352,,"","0be3efa59e3fbbef37381bee03322f1328330a1db6a02f7749d10f0ed295efa5","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7f9d9b03ade5d4007a4dfc342aad2bf52f8cf866d4a7bd03f69e2c06e1e203c3","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3641","7771","1996-05-26","1996-08-26","1996-08-26","1.2","196.9","306.7","85","3","",""
*,,"MACH0078_1__17","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",17,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230107,-1.6706,37.2908,"Maize",990003,"SHORT SEASON",1997-02-28,1997-03-30,2207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4352,,"","0be3efa59e3fbbef37381bee03322f1328330a1db6a02f7749d10f0ed295efa5","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7f9d9b03ade5d4007a4dfc342aad2bf52f8cf866d4a7bd03f69e2c06e1e203c3","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2672","6458","1997-05-31","1997-08-22","1997-08-22","1.2","308.4","293.4","77","18","",""
*,,"MACH0078_1__18","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",18,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230107,-1.6706,37.2908,"Maize",990003,"SHORT SEASON",1998-02-06,1998-03-08,2207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4352,,"","0be3efa59e3fbbef37381bee03322f1328330a1db6a02f7749d10f0ed295efa5","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7f9d9b03ade5d4007a4dfc342aad2bf52f8cf866d4a7bd03f69e2c06e1e203c3","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","5585","10278","1998-05-03","1998-07-27","1998-07-27","1.2","495.6","428.9","134","47","",""
*,,"MACH0078_1__19","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",19,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230107,-1.6706,37.2908,"Maize",990003,"SHORT SEASON",1999-02-08,1999-03-10,2207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4352,,"","0be3efa59e3fbbef37381bee03322f1328330a1db6a02f7749d10f0ed295efa5","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7f9d9b03ade5d4007a4dfc342aad2bf52f8cf866d4a7bd03f69e2c06e1e203c3","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3186","8134","1999-05-09","1999-07-26","1999-07-26","1.4","238.5","320.4","89","6","",""
*,,"MACH0078_1__20","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",20,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230107,-1.6706,37.2908,"Maize",990003,"SHORT SEASON",2000-02-26,2000-03-27,2207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4352,,"","0be3efa59e3fbbef37381bee03322f1328330a1db6a02f7749d10f0ed295efa5","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7f9d9b03ade5d4007a4dfc342aad2bf52f8cf866d4a7bd03f69e2c06e1e203c3","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2514","6116","2000-05-23","2000-08-14","2000-08-14","1.2","128.0","251.8","72","0","",""
*,,"MACH0078_1__21","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",21,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230107,-1.6706,37.2908,"Maize",990003,"SHORT SEASON",2001-02-04,2001-03-06,2207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4352,,"","0be3efa59e3fbbef37381bee03322f1328330a1db6a02f7749d10f0ed295efa5","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7f9d9b03ade5d4007a4dfc342aad2bf52f8cf866d4a7bd03f69e2c06e1e203c3","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2776","7345","2001-05-03","2001-07-21","2001-07-21","1.3","229.7","278.5","81","11","",""
*,,"MACH0078_1__22","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",22,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230107,-1.6706,37.2908,"Maize",990003,"SHORT SEASON",2002-02-01,2002-03-03,2207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4352,,"","0be3efa59e3fbbef37381bee03322f1328330a1db6a02f7749d10f0ed295efa5","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7f9d9b03ade5d4007a4dfc342aad2bf52f8cf866d4a7bd03f69e2c06e1e203c3","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","5321","10082","2002-04-27","2002-07-11","2002-07-11","1.3","352.3","355.2","129","23","",""
*,,"MACH0078_1__23","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",23,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230107,-1.6706,37.2908,"Maize",990003,"SHORT SEASON",2003-02-22,2003-03-24,2207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4352,,"","0be3efa59e3fbbef37381bee03322f1328330a1db6a02f7749d10f0ed295efa5","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7f9d9b03ade5d4007a4dfc342aad2bf52f8cf866d4a7bd03f69e2c06e1e203c3","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","4226","8496","2003-05-22","2003-08-20","2003-08-20","1.2","407.3","307.5","101","43","",""
*,,"MACH0078_1__24","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",24,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230107,-1.6706,37.2908,"Maize",990003,"SHORT SEASON",2004-02-10,2004-03-11,2207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4352,,"","0be3efa59e3fbbef37381bee03322f1328330a1db6a02f7749d10f0ed295efa5","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7f9d9b03ade5d4007a4dfc342aad2bf52f8cf866d4a7bd03f69e2c06e1e203c3","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3858","8969","2004-05-08","2004-07-29","2004-07-29","1.3","269.4","289.7","99","18","",""
*,,"MACH0078_1__25","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",25,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230107,-1.6706,37.2908,"Maize",990003,"SHORT SEASON",2005-02-17,2005-03-19,2207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4352,,"","0be3efa59e3fbbef37381bee03322f1328330a1db6a02f7749d10f0ed295efa5","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7f9d9b03ade5d4007a4dfc342aad2bf52f8cf866d4a7bd03f69e2c06e1e203c3","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","5763","10691","2005-05-14","2005-08-08","2005-08-08","1.3","370.0","371.6","135","19","",""
*,,"MACH0078_1__26","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",26,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230107,-1.6706,37.2908,"Maize",990003,"SHORT SEASON",2006-02-01,2006-03-03,2207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4352,,"","0be3efa59e3fbbef37381bee03322f1328330a1db6a02f7749d10f0ed295efa5","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7f9d9b03ade5d4007a4dfc342aad2bf52f8cf866d4a7bd03f69e2c06e1e203c3","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","4611","9081","2006-04-29","2006-07-16","2006-07-16","1.3","375.5","352.6","116","43","",""
*,,"MACH0078_1__27","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",27,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230107,-1.6706,37.2908,"Maize",990003,"SHORT SEASON",2007-03-19,2007-04-18,2207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4352,,"","0be3efa59e3fbbef37381bee03322f1328330a1db6a02f7749d10f0ed295efa5","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7f9d9b03ade5d4007a4dfc342aad2bf52f8cf866d4a7bd03f69e2c06e1e203c3","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2323","5757","2007-06-26","2007-09-17","2007-09-17","1.3","214.4","276.9","75","6","",""
*,,"MACH0078_1__28","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",28,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230107,-1.6706,37.2908,"Maize",990003,"SHORT SEASON",2008-02-27,2008-03-28,2207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4352,,"","0be3efa59e3fbbef37381bee03322f1328330a1db6a02f7749d10f0ed295efa5","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7f9d9b03ade5d4007a4dfc342aad2bf52f8cf866d4a7bd03f69e2c06e1e203c3","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2458","5834","2008-05-26","2008-08-12","2008-08-12","1.3","163.0","257.9","73","4","",""
*,,"MACH0078_1__29","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",29,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230107,-1.6706,37.2908,"Maize",990003,"SHORT SEASON",2009-03-21,2009-04-20,2207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4352,,"","0be3efa59e3fbbef37381bee03322f1328330a1db6a02f7749d10f0ed295efa5","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7f9d9b03ade5d4007a4dfc342aad2bf52f8cf866d4a7bd03f69e2c06e1e203c3","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2533","5922","2009-06-19","2009-09-07","2009-09-07","1.2","160.1","255.8","72","3","",""
*,,"MACH0078_1__30","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",30,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230107,-1.6706,37.2908,"Maize",990003,"SHORT SEASON",2010-02-04,2010-03-06,2207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4352,,"","0be3efa59e3fbbef37381bee03322f1328330a1db6a02f7749d10f0ed295efa5","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7f9d9b03ade5d4007a4dfc342aad2bf52f8cf866d4a7bd03f69e2c06e1e203c3","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","5488","10638","2010-05-03","2010-07-19","2010-07-19","1.4","465.5","412.1","134","29","",""
*,,"MACH0081_1__1","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",1,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0080076,-1.6435,37.2764,"Maize",990003,"SHORT SEASON",1981-02-16,1981-03-18,6207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4524,,"","cae2ae6a93f3f907077cd6713c8735346810ad253e723bf4d9cbc653c79e87ab","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7bc66d19efa195035d33cde454b863b8f2fcc224487d31c9d997d827cdc1b509","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","1547","6235","1981-05-16","1981-07-13","1981-07-13","1.3","449.1","306.6","61","64","",""
*,,"MACH0081_1__2","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",2,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0080076,-1.6435,37.2764,"Maize",990003,"SHORT SEASON",1982-02-27,1982-03-29,6207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4524,,"","cae2ae6a93f3f907077cd6713c8735346810ad253e723bf4d9cbc653c79e87ab","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7bc66d19efa195035d33cde454b863b8f2fcc224487d31c9d997d827cdc1b509","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","846","4531","1982-05-27","1982-07-07","1982-07-07","1.2","268.7","265.3","58","44","",""
