ApsimVersion = 7.5
Title = GHWA0401_9-N120 P90
           Date        biomass          yield            esw            lai
   (dd/mm/yyyy)        (kg/ha)        (kg/ha)           (mm)      (m^2/m^2)
     25/04/2004            0.0            0.0         40.034          0.000
     26/04/2004            0.0            0.0         39.596          0.000
     27/04/2004            0.0            0.0         39.312          0.000
     28/04/2004            0.0            0.0         39.126          0.000
     29/04/2004            0.0            0.0         52.535          0.000
     30/04/2004            0.0            0.0         48.103          0.000
     01/05/2004            0.0            0.0         44.104          0.000
     02/05/2004            0.0            0.0         42.404          0.000
     03/05/2004            0.0            0.0         41.029          0.000
     04/05/2004            0.0            0.0         40.169          0.000
     05/05/2004            0.0            0.0         39.639          0.000
     06/05/2004            0.0            0.0         39.318          0.000
     07/05/2004            0.0            0.0         39.117          0.000
     08/05/2004            0.0            0.0         38.979          0.000
     09/05/2004            0.0            0.0         38.872          0.000
     10/05/2004            0.0            0.0         38.779          0.000
     11/05/2004            0.0            0.0         40.013          0.000
     12/05/2004            0.0            0.0         39.758          0.000
     13/05/2004            0.0            0.0         39.516          0.000
     14/05/2004            0.0            0.0         42.015          0.000
     15/05/2004            0.0            0.0         41.360          0.000
     16/05/2004            0.0            0.0         40.369          0.000
     17/05/2004            0.0            0.0         39.863          0.000
     18/05/2004            0.0            0.0         39.506          0.000
     19/05/2004            0.0            0.0         59.621          0.000
     20/05/2004            0.0            0.0         54.090          0.000
     21/05/2004            0.0            0.0         48.451          0.000
     22/05/2004            0.0            0.0         45.199          0.000
     23/05/2004            0.0            0.0         46.821          0.000
     24/05/2004            0.0            0.0         43.640          0.000
     25/05/2004            0.0            0.0         41.935          0.000
     26/05/2004            0.0            0.0         64.412          0.000
     27/05/2004            0.0            0.0         56.571          0.000
     28/05/2004            0.0            0.0         53.640          0.000
     29/05/2004            0.0            0.0         53.426          0.000
     30/05/2004            0.0            0.0         46.883          0.000
     31/05/2004            0.0            0.0         44.538          0.000
     01/06/2004            0.0            0.0         42.834          0.000
     02/06/2004            0.0            0.0         47.902          0.000
     03/06/2004            0.0            0.0         42.903          0.000
     04/06/2004            0.0            0.0         41.342          0.000
     05/06/2004            0.0            0.0         40.369          0.000
     06/06/2004            0.0            0.0         39.771          0.000
     07/06/2004            0.0            0.0         39.407          0.000
     08/06/2004            0.0            0.0         39.183          0.000
     09/06/2004            0.0            0.0         39.033          0.000
     10/06/2004            0.0            0.0         38.919          0.000
     11/06/2004            0.0            0.0         39.700          0.000
     12/06/2004            0.0            0.0         41.617          0.000
     13/06/2004            0.0            0.0         39.871          0.000
     14/06/2004            0.0            0.0         70.608          0.000
     15/06/2004            0.0            0.0         64.368          0.000
     16/06/2004            0.0            0.0         56.383          0.000
     17/06/2004            0.0            0.0         54.411          0.000
     18/06/2004            0.0            0.0         48.039          0.000
     19/06/2004            0.0            0.0         44.847          0.000
     20/06/2004            0.0            0.0         44.853          0.000
     21/06/2004            0.0            0.0         43.147          0.000
     22/06/2004            0.0            0.0         41.443          0.000
     23/06/2004            0.0            0.0         40.290          0.000
     24/06/2004            0.0            0.0         39.666          0.000
     25/06/2004            0.0            0.0         39.318          0.000
     26/06/2004            0.0            0.0         42.912          0.000
     27/06/2004            0.0            0.0         47.006          0.000
     28/06/2004            1.0            0.0         43.528          0.002
     29/06/2004            1.0            0.0         42.044          0.002
     30/06/2004            1.2            0.0         64.462          0.003
     01/07/2004            1.6            0.0         56.496          0.003
     02/07/2004            2.0            0.0         49.862          0.004
     03/07/2004            2.2            0.0         64.750          0.005
     04/07/2004            2.8            0.0         57.241          0.006
     05/07/2004            3.6            0.0         72.645          0.008
     06/07/2004            4.8            0.0         68.418          0.011
     07/07/2004            6.1            0.0         59.690          0.014
     08/07/2004            7.5            0.0         55.343          0.017
     09/07/2004            9.8            0.0         57.571          0.022
     10/07/2004           11.9            0.0         61.162          0.027
     11/07/2004           14.5            0.0         55.598          0.033
     12/07/2004           18.1            0.0         49.673          0.040
     13/07/2004           24.6            0.0         64.554          0.049
     14/07/2004           28.5            0.0         58.688          0.058
     15/07/2004           36.3            0.0         52.069          0.069
     16/07/2004           45.0            0.0         46.490          0.083
     17/07/2004           51.2            0.0         57.689          0.097
     18/07/2004           62.1            0.0         50.351          0.114
     19/07/2004           79.7            0.0         45.374          0.138
     20/07/2004           93.2            0.0         43.516          0.162
     21/07/2004          104.8            0.0         54.707          0.189
     22/07/2004          129.7            0.0         47.840          0.220
     23/07/2004          163.1            0.0         44.404          0.254
